BuyHold,Strategy_gross,Strategy_net,Turnover,TxCost
-0.04739235586504986,-0.04739235586504986,-0.04739235586504986,0.0,0.0
-0.07069744602496764,-0.07069744602496764,-0.07069744602496764,0.0,0.0
-0.04109332749178529,-0.04109332749178529,-0.04109332749178529,0.0,0.0
0.021370011542170442,0.021370011542170442,0.021370011542170442,0.0,0.0
-0.05566561110676904,-0.05566561110676904,-0.05566561110676904,0.0,0.0
0.06916059565618782,0.06916059565618782,0.06916059565618782,0.0,0.0
0.023549300814780905,0.023549300814780905,0.023549300814780905,0.0,0.0
-0.03812901572989069,-0.03812901572989069,-0.03812901572989069,0.0,0.0
0.07002895128770148,0.07002895128770148,0.07002895128770148,0.0,0.0
-0.039436086883759214,-0.039436086883759214,-0.039436086883759214,0.0,0.0
-0.026528580675713953,-0.026528580675713953,-0.026528580675713953,0.0,0.0
-0.07743188989804473,-0.07743188989804473,-0.07743188989804473,0.0,0.0
0.06372199687987523,0.06372199687987523,0.06372199687987523,0.0,0.0
-0.05595964659458197,-0.05595964659458197,-0.05595964659458197,0.0,0.0
-0.12236784184683946,-0.12236784184683946,-0.12236784184683946,0.0,0.0
0.11340209196651574,0.11340209196651574,0.11340209196651574,0.0,0.0
-0.18452106559688208,-0.18452106559688208,-0.18452106559688208,0.0,0.0
0.10626266753904856,0.10626266753904856,0.10626266753904856,0.0,0.0
-0.06650688190613818,-0.06650688190613818,-0.06650688190613818,0.0,0.0
0.05004436540480128,0.05004436540480128,0.05004436540480128,0.0,0.0
-0.033901558090334794,-0.033901558090334794,-0.033901558090334794,0.0,0.0
0.033730437696295246,0.033730437696295246,0.033730437696295246,0.0,0.0
0.17156406056216644,0.17156406056216644,0.17156406056216644,0.0,0.0
-0.014286748229859092,-0.014286748229859092,-0.014286748229859092,0.0,0.0
0.04730875588034089,0.04730875588034089,0.04730875588034089,0.0,0.0
-0.0175322989646588,-0.0175322989646588,-0.0175322989646588,0.0,0.0
0.050884440563863986,0.050884440563863986,0.050884440563863986,0.0,0.0
-0.007492743911546418,-0.007492743911546418,-0.007492743911546418,0.0,0.0
-0.07788324764889831,-0.07788324764889831,-0.07788324764889831,0.0,0.0
0.051014216372985866,0.051014216372985866,0.051014216372985866,0.0,0.0
-0.045249913199993386,-0.045249913199993386,-0.045249913199993386,0.0,0.0
0.10040586077814417,0.10040586077814417,0.10040586077814417,0.0,0.0
-0.03491061084385183,-0.03491061084385183,-0.03491061084385183,0.0,0.0
0.030575599521088348,0.030575599521088348,0.030575599521088348,0.0,0.0
-0.014983945235078289,-0.014983945235078289,-0.014983945235078289,0.0,0.0
0.026240526204085457,0.026240526204085457,0.026240526204085457,0.0,0.0
0.0522513731467007,0.0522513731467007,0.0522513731467007,0.0,0.0
-0.010952783474556638,-0.010952783474556638,-0.010952783474556638,0.0,0.0
0.049351917150650904,0.049351917150650904,0.049351917150650904,0.0,0.0
-0.008076019068432472,-0.008076019068432472,-0.008076019068432472,0.0,0.0
-0.018028032049427267,-0.018028032049427267,-0.018028032049427267,0.0,0.0
-0.061104477822978454,-0.061104477822978454,-0.061104477822978454,0.0,0.0
0.06174179906598165,0.06174179906598165,0.06174179906598165,0.0,0.0
-0.0074785272592877705,-0.0074785272592877705,-0.0074785272592877705,0.0,0.0
0.019647088920069722,0.019647088920069722,0.019647088920069722,0.0,0.0
0.02586434865575149,0.02586434865575149,0.02586434865575149,0.0,0.0
-0.019254254187810238,-0.019254254187810238,-0.019254254187810238,0.0,0.0
0.024368591855557176,0.024368591855557176,0.024368591855557176,0.0,0.0
-0.020706406631489704,-0.020706406631489704,-0.020706406631489704,0.0,0.0
-0.03250302720098763,-0.03250302720098763,-0.03250302720098763,0.0,0.0
0.030094307738304238,0.030094307738304238,0.030094307738304238,0.0,0.0
0.008410586694386879,0.008410586694386879,0.008410586694386879,0.0,0.0
0.013787736010769214,0.013787736010769214,0.013787736010769214,0.0,0.0
0.02377516662347401,0.02377516662347401,0.02377516662347401,0.0,0.0
0.02502702021434189,0.02502702021434189,0.02502702021434189,0.0,0.0
0.032383687918756676,0.032383687918756676,0.032383687918756676,0.0,0.0
-0.03260778358293004,-0.03260778358293004,-0.03260778358293004,0.0,0.0
-0.0028835412956704776,-0.0028835412956704776,-0.0028835412956704776,0.0,0.0
0.032197889820147596,0.032197889820147596,0.032197889820147596,0.0,0.0
0.05731260468200561,0.05731260468200561,0.05731260468200561,0.0,0.0
0.03056269643686993,0.03056269643686993,0.03056269643686993,0.0,0.0
0.006314307887573589,0.006314307887573589,0.006314307887573589,0.0,0.0
0.018681325251761027,0.018681325251761027,0.018681325251761027,0.0,0.0
-0.021711107855046707,-0.021711107855046707,-0.021711107855046707,0.0,0.0
0.02860314446088963,0.02860314446088963,0.02860314446088963,0.0,0.0
-0.034177997291849116,-0.034177997291849116,-0.034177997291849116,0.0,0.0
-0.022081386075405218,-0.022081386075405218,-0.022081386075405218,0.0,0.0
-0.004486892513660301,-0.004486892513660301,-0.004486892513660301,0.0,0.0
0.045776096294363855,0.045776096294363855,0.045776096294363855,0.0,0.0
-0.007802558092355194,-0.007802558092355194,-0.007802558092355194,0.0,0.0
0.0021575116090712942,0.0021575116090712942,0.0021575116090712942,0.0,0.0
-0.0063168330470689815,-0.0063168330470689815,-0.0063168330470689815,0.0,0.0
0.00011396013883935296,0.00011396013883935296,0.00011396013883935296,0.0,0.0
0.017509988384812214,0.017509988384812214,0.017509988384812214,0.0,0.0
-0.012892580812739363,-0.012892580812739363,-0.012892580812739363,0.0,0.0
0.027370748368438225,0.027370748368438225,0.027370748368438225,0.0,0.0
0.03545726236493518,0.03545726236493518,0.03545726236493518,0.0,0.0
-0.060906420230621094,-0.060906420230621094,-0.060906420230621094,0.0,0.0
0.015489759589524255,0.015489759589524255,0.015489759589524255,0.0,0.0
0.02700769395893321,0.02700769395893321,0.02700769395893321,0.0,0.0
-0.011472845093280282,-0.011472845093280282,-0.011472845093280282,0.0,0.0
0.018470798671966326,0.018470798671966326,0.018470798671966326,0.0,0.0
-0.0019492723017170421,-0.0019492723017170421,-0.0019492723017170421,0.0,0.0
0.004692019953878024,0.004692019953878024,0.004692019953878024,0.0,0.0
0.028668219133359818,0.028668219133359818,0.028668219133359818,0.0,0.0
-0.008056680592959164,-0.008056680592959164,-0.008056680592959164,0.0,0.0
-0.022698048132089088,-0.022698048132089088,-0.022698048132089088,0.0,0.0
0.027556198717592073,0.027556198717592073,0.027556198717592073,0.0,0.0
-0.0353000294808824,-0.0353000294808824,-0.0353000294808824,0.0,0.0
0.004915147881895177,0.004915147881895177,0.004915147881895177,0.0,0.0
0.032364156562444624,0.032364156562444624,0.032364156562444624,0.0,0.0
0.0033955939483758524,0.0033955939483758524,0.0033955939483758524,0.0,0.0
0.008630637105113026,0.008630637105113026,0.008630637105113026,0.0,0.0
0.0236156240739529,0.0236156240739529,0.0236156240739529,0.0,0.0
0.003303218177424405,0.003303218177424405,0.003303218177424405,0.0,0.0
0.03487210234719962,0.03487210234719962,0.03487210234719962,0.0,0.0
0.028680466098432777,0.028680466098432777,0.028680466098432777,0.0,0.0
-0.002830939133761534,-0.002830939133761534,-0.002830939133761534,0.0,0.0
-0.0407472004680709,-0.0407472004680709,-0.0407472004680709,0.0,0.0
0.03230636602211878,0.03230636602211878,0.03230636602211878,0.0,0.0
-0.014431102802359597,-0.014431102802359597,-0.014431102802359597,0.0,0.0
-0.009044407635458218,-0.009044407635458218,-0.009044407635458218,0.0,0.0
0.006586298275296665,0.006586298275296665,0.006586298275296665,0.0,0.0
0.03031419153652104,0.03031419153652104,0.03031419153652104,0.0,0.0
-0.01733946976047851,-0.01733946976047851,-0.01733946976047851,0.0,0.0
0.010674561946744765,0.010674561946744765,0.010674561946744765,0.0,0.0
-0.029601104981794912,-0.029601104981794912,-0.029601104981794912,0.0,0.0
0.006392039081436263,0.006392039081436263,0.006392039081436263,0.0,0.0
0.02226655157387092,0.02226655157387092,0.02226655157387092,0.0,0.0
-0.019766830777411926,-0.019766830777411926,-0.019766830777411926,0.0,0.0
0.024472827560627186,0.024472827560627186,0.024472827560627186,0.0,0.0
0.014189664850948303,0.014189664850948303,0.014189664850948303,0.0,0.0
7.067504766955501e-05,7.067504766955501e-05,7.067504766955501e-05,0.0,0.0
0.03725934323002522,0.03725934323002522,0.03725934323002522,0.0,0.0
0.019754055650240687,0.019754055650240687,0.019754055650240687,0.0,0.0
0.005254945920433185,0.005254945920433185,0.005254945920433185,0.0,0.0
0.004319212067208866,0.004319212067208866,0.004319212067208866,0.0,0.0
-0.011997636886649676,-0.011997636886649676,-0.011997636886649676,0.0,0.0
-0.003080663507546322,-0.003080663507546322,-0.003080663507546322,0.0,0.0
-0.02821288782726239,-0.02821288782726239,-0.02821288782726239,0.0,0.0
0.05440085843737652,0.05440085843737652,0.05440085843737652,0.0,0.0
0.0002402028275352297,0.0002402028275352297,0.0002402028275352297,0.0,0.0
0.01057416262341504,0.01057416262341504,0.01057416262341504,0.0,0.0
0.06684527707712173,0.06684527707712173,0.06684527707712173,0.0,0.0
-0.006180421877835629,-0.006180421877835629,-0.006180421877835629,0.0,0.0
-0.009970742364792007,-0.009970742364792007,-0.009970742364792007,0.0,0.0
0.00020581216388504409,0.00020581216388504409,0.00020581216388504409,0.0,0.0
0.044683494344994745,0.044683494344994745,0.044683494344994745,0.0,0.0
0.0028974219975042015,0.0028974219975042015,0.0028974219975042015,0.0,0.0
0.0023387414032900455,0.0023387414032900455,0.0023387414032900455,0.0,0.0
0.001803920356143296,0.001803920356143296,0.001803920356143296,0.0,0.0
-0.011332668137887247,-0.011332668137887247,-0.011332668137887247,0.0,0.0
0.04113803612999534,0.04113803612999534,0.04113803612999534,0.0,0.0
0.017246408262731494,0.017246408262731494,0.017246408262731494,0.0,0.0
0.03369347508929499,0.03369347508929499,0.03369347508929499,0.0,0.0
0.03802180319048731,0.03802180319048731,0.03802180319048731,0.0,0.0
-0.09277507061059209,-0.09277507061059209,-0.09277507061059209,0.0,0.0
-0.03019488166914397,-0.03019488166914397,-0.03019488166914397,0.0,0.0
-0.056209199162723156,-0.056209199162723156,-0.056209199162723156,0.0,0.0
0.06732142474316838,0.06732142474316838,0.06732142474316838,0.0,0.0
-0.03171449663378345,-0.03171449663378345,-0.03171449663378345,0.0,0.0
-0.011959918087158905,-0.011959918087158905,-0.011959918087158905,0.0,0.0
0.05818143988548519,0.05818143988548519,0.05818143988548519,0.0,0.0
0.009225386473009856,0.009225386473009856,0.009225386473009856,0.0,0.0
-0.036679384586023156,-0.036679384586023156,-0.036679384586023156,0.0,0.0
-0.004075300809297078,-0.004075300809297078,-0.004075300809297078,0.0,0.0
-0.02200417992848447,-0.02200417992848447,-0.02200417992848447,0.0,0.0
0.026909068822403404,0.026909068822403404,0.026909068822403404,0.0,0.0
0.009626562814862183,0.009626562814862183,0.009626562814862183,0.0,0.0
-0.040671789411747206,-0.040671789411747206,-0.040671789411747206,0.0,0.0
0.0184966917163083,0.0184966917163083,0.0184966917163083,0.0,0.0
0.04257789772036702,0.04257789772036702,0.04257789772036702,0.0,0.0
0.012525352403705448,0.012525352403705448,0.012525352403705448,0.0,0.0
0.014633796614589745,0.014633796614589745,0.014633796614589745,0.0,0.0
0.023042242882453046,0.023042242882453046,0.023042242882453046,0.0,0.0
0.006207963745616052,0.006207963745616052,0.006207963745616052,0.0,0.0
-0.04056328049510749,-0.04056328049510749,-0.04056328049510749,0.0,0.0
0.044421920923548575,0.044421920923548575,0.044421920923548575,0.0,0.0
0.00689018246282358,0.00689018246282358,0.00689018246282358,0.0,0.0
0.01656182293695485,0.01656182293695485,0.01656182293695485,0.0,0.0
-0.008969503742076834,-0.008969503742076834,-0.008969503742076834,0.0,0.0
-0.005491774882917966,-0.005491774882917966,-0.005491774882917966,0.0,0.0
0.03365949682458158,0.03365949682458158,0.03365949682458158,0.0,0.0
0.0015641639371288818,0.0015641639371288818,0.0015641639371288818,0.0,0.0
-0.010738100041320475,-0.010738100041320475,-0.010738100041320475,0.0,0.0
-0.008886186172674893,-0.008886186172674893,-0.008886186172674893,0.0,0.0
-0.011345616195389319,-0.011345616195389319,-0.011345616195389319,0.0,0.0
-0.0227164388588883,-0.0227164388588883,-0.0227164388588883,0.0,0.0
0.010946102799199497,0.010946102799199497,0.010946102799199497,0.0,0.0
-0.008849117699405995,-0.008849117699405995,-0.008849117699405995,0.0,0.0
-0.012107332967216,-0.012107332967216,-0.012107332967216,0.0,0.0
0.017158218593338104,0.017158218593338104,0.017158218593338104,0.0,0.0
-0.033038510276436006,-0.033038510276436006,-0.033038510276436006,0.0,0.0
0.019442603300316996,0.019442603300316996,0.019442603300316996,0.0,0.0
-0.05745801182088617,-0.05745801182088617,-0.05745801182088617,0.0,0.0
0.03144077889718644,0.03144077889718644,0.03144077889718644,0.0,0.0
-0.03762281080698382,-0.03762281080698382,-0.03762281080698382,0.0,0.0
0.0037297398156765915,0.0037297398156765915,0.0037297398156765915,0.0,0.0
0.034874595399129626,0.034874595399129626,0.034874595399129626,0.0,0.0
0.05950677954956807,0.05950677954956807,0.05950677954956807,0.0,0.0
0.026514808741157303,0.026514808741157303,0.026514808741157303,0.0,0.0
0.0283897358216485,0.0283897358216485,0.0283897358216485,0.0,0.0
-0.06395073067077883,-0.06395073067077883,-0.06395073067077883,0.0,0.0
-0.06314761896708543,-0.06314761896708543,-0.06314761896708543,0.0,0.0
0.050743967408711566,0.050743967408711566,0.050743967408711566,0.0,0.0
0.002888129569331266,0.002888129569331266,0.002888129569331266,0.0,0.0
-0.011871673277994654,-0.011871673277994654,-0.011871673277994654,0.0,0.0
0.016413471465616336,0.016413471465616336,0.016413471465616336,0.0,0.0
-0.006880885233036982,-0.006880885233036982,-0.006880885233036982,0.0,0.0
0.0004841718078743007,0.0004841718078743007,0.0004841718078743007,0.0,0.0
0.0008563286153582261,0.0008563286153582261,0.0008563286153582261,0.0,0.0
-0.02622712577908015,-0.02622712577908015,-0.02622712577908015,0.0,0.0
0.0039922508353185115,0.0039922508353185115,0.0039922508353185115,0.0,0.0
-0.013869781106404244,-0.013869781106404244,-0.013869781106404244,0.0,0.0
0.021377245951013535,0.021377245951013535,0.021377245951013535,0.0,0.0
0.0020020686332051785,0.0020020686332051785,0.0020020686332051785,0.0,0.0
0.010575963888922901,0.010575963888922901,0.010575963888922901,0.0,0.0
-0.0008578557503314821,-0.0008578557503314821,-0.0008578557503314821,0.0,0.0
0.011538240360838836,0.011538240360838836,0.011538240360838836,0.0,0.0
-0.010671812236330624,-0.010671812236330624,-0.010671812236330624,0.0,0.0
0.012111943121872581,0.012111943121872581,0.012111943121872581,0.0,0.0
0.003577228318078607,0.003577228318078607,0.003577228318078607,0.0,0.0
-0.018869241237882806,-0.018869241237882806,-0.018869241237882806,0.0,0.0
-0.03140479280591324,-0.03140479280591324,-0.03140479280591324,0.0,0.0
0.0032094242700035913,0.0032094242700035913,0.0032094242700035913,0.0,0.0
0.003160898739046125,0.003160898739046125,0.003160898739046125,0.0,0.0
0.02270755597803209,0.02270755597803209,0.02270755597803209,0.0,0.0
0.0038883688861224286,0.0038883688861224286,0.0038883688861224286,0.0,0.0
-0.008831946800185397,-0.008831946800185397,-0.008831946800185397,0.0,0.0
0.007457117727849738,0.007457117727849738,0.007457117727849738,0.0,0.0
-0.005190712581716994,-0.005190712581716994,-0.005190712581716994,0.0,0.0
0.004539589011782308,0.004539589011782308,0.004539589011782308,0.0,0.0
-0.004050426344813007,-0.004050426344813007,-0.004050426344813007,0.0,0.0
-0.020258662036888975,-0.020258662036888975,-0.020258662036888975,0.0,0.0
-0.0011915212786515195,-0.0011915212786515195,-0.0011915212786515195,0.0,0.0
-0.007214911533474533,-0.007214911533474533,-0.007214911533474533,0.0,0.0
0.003352727893244589,0.003352727893244589,0.003352727893244589,0.0,0.0
0.015645226995979034,0.015645226995979034,0.015645226995979034,0.0,0.0
-0.006903367906911706,-0.006903367906911706,-0.006903367906911706,0.0,0.0
0.004480929624976815,0.004480929624976815,0.004480929624976815,0.0,0.0
0.022210123822727468,0.022210123822727468,0.022210123822727468,0.0,0.0
-0.05895297592661575,-0.05895297592661575,-0.05895297592661575,0.0,0.0
0.057830302931066724,0.057830302931066724,0.057830302931066724,0.0,0.0
-0.005039870579614858,-0.005039870579614858,-0.005039870579614858,0.0,0.0
0.02596650176934978,0.02596650176934978,0.02596650176934978,0.0,0.0
-0.01003922857030537,-0.01003922857030537,-0.01003922857030537,0.0,0.0
0.0034853919176065506,0.0034853919176065506,0.0034853919176065506,0.0,0.0
-0.024498009450165004,-0.024498009450165004,-0.024498009450165004,0.0,0.0
-0.02581396265309477,-0.02581396265309477,-0.02581396265309477,0.0,0.0
0.012889490554441663,0.012889490554441663,0.012889490554441663,0.0,0.0
0.026141546653299264,0.026141546653299264,0.026141546653299264,0.0,0.0
0.03753987724355334,0.03753987724355334,0.03753987724355334,0.0,0.0
-0.011177305160159245,-0.011177305160159245,-0.011177305160159245,0.0,0.0
-0.0043208863224954985,-0.0043208863224954985,-0.0043208863224954985,0.0,0.0
-0.015966890417729585,-0.015966890417729585,-0.015966890417729585,0.0,0.0
-0.03851801006793831,-0.03851801006793831,-0.03851801006793831,0.0,0.0
0.010315224086632213,0.010315224086632213,0.010315224086632213,0.0,0.0
-0.004693101619805851,-0.004693101619805851,-0.004693101619805851,0.0,0.0
0.019034361216616613,0.019034361216616613,0.019034361216616613,0.0,0.0
0.024155743825829523,0.024155743825829523,0.024155743825829523,0.0,0.0
-0.001936163117069567,-0.001936163117069567,-0.001936163117069567,0.0,0.0
0.00988490171319123,0.00988490171319123,0.00988490171319123,0.0,0.0
-0.005360677188852803,-0.005360677188852803,-0.005360677188852803,0.0,0.0
0.06237577680721462,0.06237577680721462,0.06237577680721462,0.0,0.0
-0.012154752773975042,-0.012154752773975042,-0.012154752773975042,0.0,0.0
0.03512516096990104,0.03512516096990104,0.03512516096990104,0.0,0.0
0.032951239569700475,0.032951239569700475,0.032951239569700475,0.0,0.0
-0.0189825859616245,-0.0189825859616245,-0.0189825859616245,0.0,0.0
0.02466353840859714,0.02466353840859714,0.02466353840859714,0.0,0.0
-0.02767394843000548,-0.02767394843000548,-0.02767394843000548,0.0,0.0
-0.0051655797293672645,-0.0051655797293672645,-0.0051655797293672645,0.0,0.0
0.006574703233306778,0.006574703233306778,0.006574703233306778,0.0,0.0
-0.03823721885975939,-0.03823721885975939,-0.03823721885975939,0.0,0.0
-0.01488952853090253,-0.01488952853090253,-0.01488952853090253,0.0,0.0
0.02524390707330859,0.02524390707330859,0.02524390707330859,0.0,0.0
-0.08217800030826317,-0.08217800030826317,-0.08217800030826317,0.0,0.0
0.030584375763939242,0.030584375763939242,0.030584375763939242,0.0,0.0
0.009278427932216005,0.009278427932216005,0.009278427932216005,0.0,0.0
-0.0314628317640121,-0.0314628317640121,-0.0314628317640121,0.0,0.0
-0.04486711553278688,-0.04486711553278688,-0.04486711553278688,0.0,0.0
-0.03393275373280458,-0.03393275373280458,-0.03393275373280458,0.0,0.0
0.007376651390181843,0.007376651390181843,0.007376651390181843,0.0,0.0
-0.06967476408202555,-0.06967476408202555,-0.06967476408202555,0.0,0.0
0.0803330113461509,0.0803330113461509,0.0803330113461509,0.0,0.0
-0.0041529739566067425,-0.0041529739566067425,-0.0041529739566067425,0.0,0.0
0.042126752866319395,0.042126752866319395,0.042126752866319395,0.0,0.0
-0.010582095828665428,-0.010582095828665428,-0.010582095828665428,0.0,0.0
0.026077124735767176,0.026077124735767176,0.026077124735767176,0.0,0.0
0.007580975139468427,0.007580975139468427,0.007580975139468427,0.0,0.0
0.003761824340603681,0.003761824340603681,0.003761824340603681,0.0,0.0
-0.04637879955687918,-0.04637879955687918,-0.04637879955687918,0.0,0.0
0.009687674949746983,0.009687674949746983,0.009687674949746983,0.0,0.0
0.02650677022088077,0.02650677022088077,0.02650677022088077,0.0,0.0
-0.00875904312754927,-0.00875904312754927,-0.00875904312754927,0.0,0.0
-0.03272573424926628,-0.03272573424926628,-0.03272573424926628,0.0,0.0
-0.008522446103380377,-0.008522446103380377,-0.008522446103380377,0.0,0.0
0.0242515669400305,0.0242515669400305,0.0242515669400305,0.0,0.0
0.0084895633822899,0.0084895633822899,0.0084895633822899,0.0,0.0
-0.005908230734095188,-0.005908230734095188,-0.005908230734095188,0.0,0.0
0.03701919420805111,0.03701919420805111,0.03701919420805111,0.0,0.0
0.03472367488848116,0.03472367488848116,0.03472367488848116,0.0,0.0
0.012724570117604639,0.012724570117604639,0.012724570117604639,0.0,0.0
-0.009007953110449773,-0.009007953110449773,-0.009007953110449773,0.0,0.0
0.02034411430340799,0.02034411430340799,0.02034411430340799,0.0,0.0
0.012267137722159926,0.012267137722159926,0.012267137722159926,0.0,0.0
0.005797141123079719,0.005797141123079719,0.005797141123079719,0.0,0.0
0.056180498784024424,0.056180498784024424,0.056180498784024424,0.0,0.0
0.030935731103169495,0.030935731103169495,0.030935731103169495,0.0,0.0
-0.025670478556428233,-0.025670478556428233,-0.025670478556428233,0.0,0.0
0.05631025217506491,0.05631025217506491,0.05631025217506491,0.0,0.0
-0.01392740103633594,-0.01392740103633594,-0.01392740103633594,0.0,0.0
-0.03461108797615131,-0.03461108797615131,-0.03461108797615131,0.0,0.0
-0.012401013606728184,-0.012401013606728184,-0.012401013606728184,0.0,0.0
